;texto;classificacao
1335;atencao br116   km 537 milagres acidente com faixa da direita interditada no sentido feira de santana trafego fluindo com sinalizacao paresiga transito lendo na passagem restante no trecho fluxo segue normal;1
1336; atencao   interdicao da faixa 2 no km 54 sentido sul da br 050 em uberlandia mg devido a tombamento equipes da concessionaria atuando no local para atendimento a ocorrencia e normalizacao do transito;1
1337;20h06   em francisco samg na br 251 km 473 a pista esta totalmente interditada devido ao tombamento de uma carreta;1
1338;10h10   br262 km 435 nova serrana pista sent bh totalmente fechada dvido tombamento carreta de areia;1
1339;17h30   pista parcialmente interditada no km 33 da br 101 no municipio de mamanguapepb no sentido joao pessoa natal devido a tombamento de uma carreta prf no local transitojampa;1
1340;o transito esta um pouco mais carregado no km 127 da rodovia d pedro i sp 065 em campinas no sentido jacarei duas faixas foram interditas para obras e o transito flui apenas pela esquerda   no restante do corredor dom pedro o transito flui bem sem acidentes ;1
1341;a concessionaria atua em um acidente no km 143 da d pedro i trata se de uma perda de controle seguida de choque contra defensa motorista do caminhao nao se feriu ja pelo anel viario sp 083 motorista encontra pistas livres ;1
1342;21h56 continua interdicao parcial da pista na serra de santa luzia km 280 da br 230 devido acidente envolvendo carreta dirija com atencao e respeite a sinalizacao no local transitojampa;1
1343;1712 br 277 rodovia do cafe em campo largo km 108 proximo antigo posto saguaru sentido curitiba acidente auto x caminhao  congestionamento de 2 quilometros a principio nao ha vitimas  0937 grupobr277 ;1
1344;br 376 contorno sul curitiba km 596 proximo a ponte do rio barigui  av joao bettega acidente com automoveis  veiculos no canteiro central  trafego lento ambos sentidos 10122021 1359 grupobr277 ;1
1345;br116 km 805 vit da conquista   rodovia totalmente interditada para atendimento devido acidente atencao redobrada;1
1346;14h35    em atilio vivacqua no km 4269 da br 101 uma faixa da pista no sentido sul esta interditada devido tombamento de carreta pedimos atencao aos condutores que trafegam pela localidade;1
1347;13h25   acidente no km 4878 da br 381 em betim sentido sao paulo interdita faixas central e esquerda   ;1
1348; atencao policiais militares do pelotao de motos do comando rodoviario da brigada militar em atendimento a acidente de transito saida de pista na ers 389 km 15 em osorio sem feridos nao ha bloqueio na rodovia  dirija com atencao ;1
1349; atencao motorista  interdicao parcial no km 17 sentido norte da br 050 devido a tombamento   reduza a velocidade para passar pelo trecho;1
1350;0801br 277 em palmeira na manha de hoje  houve um tombamento de carreta fora da pista no km 172  atendimento pela concessionaria caminhos do parana  nao teve vitimas  fluxo normal ambos sentidos 1240 grupobr277 ;1
1351;no km 35 da  br 277 sentido e regiao de paranagua houve um colisao entre dois caminhes e o trafego esta sendo desviado pelo acostamento ha 200 metros de retencao em ambos os sentidos;1
1352;atencao   devido a  acidente  ocorrido no km 8 da  br  116 o  transito permanece  com  lentidao no  local no momento a pista  esta  liberada siga  com o maximo de atencao e mantenha  distancia do  veiculo a  sua frente;1
1353; tombamento de carreta por volta das 17h na br 277 em palmeira  sentido curitiba trafego lento no local km 161 concessionaria caminhos do parana em atendimento 1815 grupobr277 ;1
1354;10h38   igarape br 381 km 5205 sentido a sp pista fechada para destombamento de caminhao acidentado;1
1355;07h18  acidente colisao com objeto fixo no km 20 sul da br 381 pista contorno em betim causa impacto no transito;1
1356;1608  br 376 contorno sul curitiba km 595 proximo ao feijao pe vermelho  acidente auto x carreta veiculo no canteiro central trafego lento na cidade industrial de curitiba 1440 grupobr277 ;1
1357;atencao br324 km 616 salvador   acidente sentindo capital trafego fluindo pela faixa da esquerda com lentidao na passagem respeite a sinalizacao e mantenha distancia de seguranca;1
1358;2204 equipes da concessionaria caminhos do parana esta em palmeira fazendo primeiros socorros de um acidente colisao de um automovel na br 277 km 206 sentido irati fluxo normal nao ha retencao 0719 grupobr277 ;1
1359; acidente fatal registrado na noite deste sabado 5 na sc 110 em ituporanga foi uma colisao frontal envolvendo um vwjetta e uma gmipanema o fato aconteceu por volta das 20h na altura do km 271900 da rodovia e o condutor da ipanema acabou perdendo a vida ;1
1360;atencao acidente na br 101 km 213 na palhoca no sentido sul equipes providenciando a liberacao da pista no local;1
1361;1604br 376 contorno sul curitiba cic acidente com automovel  no km 592 proximo a vonder sentido campo largo  congestionamento de 2 quilometros 1004 grupobr277 ;1
1362; atencao motoristas interdicao total no km 55 da br 050 sentido norte no municipio de uberlandia mg devido a destombamento  atente se a sinalizacao e boa viagem;1
1363;atencao br116 km 521 itatim   trafego fluindo com desvio de pista em ambos os sentidos devido acidente mantenha distancia segura e boa viagem;1
1364;16h16  em pratamg na br 153 km 90 em 26122021 1530 ocorreu colisao frontal com veiculo transportando produto perigoso gasolina onu 331203 com vazamento a pista encontra se totalmente interditada;1
1365;atencao br116   km 651 jequie trafego lento em ambos sentidos devido acidente reduza a velocidade;1
1366;pista totalmente interditada na lapa br 476 km 206 devido a grave acidente sem previsao de liberacao;1
1367;18h29  acidente grave na br 381 imediaces do km 379 em sao goncalo do rio abaixo envolvendo carreta e varios automoveis pista totalmente fechada com oleo na pista;1
1368;acidente no km 880 da br 282 em alfredo wagner pista escorregadia no local dirija com prudencia;1
1369;13h20    acidente na br262 km 28 divisa de viana e d martins pista parcialmente interditada transito lento no local;1
1370;crbm informa transito lento devido a acidente de transito envolvendo 03 veiculos com danos materiais na ers 389 km 12 estrada do mar em osorio;1
1371;13h34 em joao pessoa no km 24 da br 230 viaduto cristo redentor sentido cabedelo transito com retencao de fluxo em virtude de acidente de transito dirija com atencao transitojampa;1
1372;pista interditada no km 341 da br 060  devido a um caminhao que ficou atravessado na rodovia apos um acidente   pouco congestionamento no local;1
1373; atencao rodovia rsc 287 km 78 em venancio aires com transito fluindo lentamente pelo acostamento devido a tombamento de caminhao sobre a rodovia  obs previsao de retirada do caminhao ate as 10hs  crbm no local realizando controle de transito ;1
1374; atencao  interdicao total no km 94 norte da br 050 em uberlandia mg para destombamento de carreta concessionaria com equipes no local;1
1375;br 376 contorno sul curitiba km 599 proximo a bosch acidente sentido sao jose dos pinhais trafego lento na cidade industrial 0911 grupobr277 ;1
1376;atencao acidente grave na br 101 km 217 no sentido norte na palhoca mantenha a atencao ao passar pelo local;1
1377;atencao  pista  parcialmente  interditada no  km 121 da  br 470  em ibiramasc  devido a  tombamento  de  carreta;1
1378;0512 em lavras br 381 km 705 sentido sp interdicao temporaria do transito para destombamento de veiculo acidentado e limpeza da pista ;1
1379;atencao serra dona francisca interditada acidente envolvendo veiculo de transporte de produtos perigosos sc 418 serra dona francisca km 17 joinville ;1
1380;15h   esmerldas br 040 km 503 sent bh pista fehcada para destombamento de carreta e limpeza da pista;1
1381;14h43 em joao pessoa km 15 da br 230 no viaduto manaira sentido bayeux acidente envolvendo motocicleta deixa transito lento no local dirija com atencao respeite a sinalizacao transitojampa;1
1382;06h37  permanece parcialmente interditado o km 532 da br 381 em ambos os sentidos devido a tombamento de veiculo de carga nao ha registro de congestionamento no local;1
1383;br 290 km 90   em porto alegrers bloqueio total no sentido porto alegre x litoral em virtude  de acidente com caminhao carregado com pescados recomenda se usar a ers 118 ou avenida assis brasil em porto alegre ;1
1384;br116 km 485 rafael jambeiro   faixa esquerda interditada sentido milagres devido acidente no local sem retencao respeite a sinalizacao;1
1385;br 277 rodovia do cafe campo largo jardim guarani km 105 sentido curitiba reflexo de acidente no contorno sul 1732 grupobr277 ;1
1386;0309br 376 contorno sul curitiba km 590 apos o viaduto da fabrica da volvo cic colisao traseira leve de uma caminhonete x carreta na faixa da direita sentido campo largo trafego lento  1547 grupobr277 ;1
1387;rodovia interditada br 101 km 173 teotonio vilela motivo acidente de transito desvio sendo feito no km 139 da br 101 seguindo pela al 220 norte;1
1388;0612br 277 rodovia do cafe em campo largo km 110500 sentido ponta  regiao do cercadinho acidente com caminhao trafego lento 1658 grupobr277 ;1
1389;no km 80 da br 277 sentido curitiba estamos com a  faixa da esquerda interditada devido acidente entre 3 veiculos ecovia e prf no atendimento;1
1390;17h02  em itabirito no km 5906 da br 040 a pista sentido rio de janeiro x belo horizonte encontra se interditada em virtude de acidente envolvendo 2 veiculos de carga e uma van;1
1391;atencao no km 111 da br 101 em navegantes um acidente interdita a faixa esquerda no sentido curitiba dirija com cuidado ao passar pelo local;1
1392;15h40   atencao  em joao neiva km 225 da br 259   interdicao total da rodovia devido a um acidente com vitimas   equipe prf em atendimento no local  segue sugestao de rota alternativa ;1
1393;0121h   em tres coracesmg na br 381 km 743 ocorreu uma interdicao total da pista sentido sp sem opcao de desvio e sem previsao de liberacao em virtude de tombamento de cegonha carregada com 01 vitima de leses leves ha um congestionamento de 1km no local;1
1394;sc   br 101   acidente e congestionamento no fluxo no km 138 em balneario camboriu sentido norte do estado  evite o trecho neste momento;1
1395;atencao br324 km 591 candeias  trafego fluindo pela faixa da direita sentido interior devido a acidente trafego lento na passagem respeite a sinalizacao e mantenha distancia segura;1
1396;18h42   chegada a grande bh pela br 381 vindo de vitoria com congestionamento de aprox 30 km sem registro de acidentes excesso de veiculos no trecho queda de barreira no km 448 da br 381 buracos na via devido as chuvas;1
1397;atencao pr 427 km 35 na regiao da lapa a pista esta totalmente interditada devido a um acidente sem previsao de liberacao ;1
1398;atencao  acidente  na br  282 na  altura  do  km 41 em aguas  mornassc dirija  com o  maximo de  atencao;1
1399;17h15   atencao itabirito br 040 no km 587 colisao frontal entre 2 carretas com vitima de leses segue interdicao total da pista ainda sem previsao de liberacao;1
1400;4h13    em joao monlevade no km 348 da br 381 pista totalmente interditada e sem previsao de liberacao em virtude de acidente com derramamento de oleo diesel equipes no local;1
1401;interdicao de pista  rodovia ainda interditada em ambos os sentidos em decorrencia de acidente no km 668 da br 376 em guaratuba  motorista busque rotas alternativas;1
1402;atencao br324   km 523 feira de santana rodovia parcialmente interditada sentido capital devido acidente com retencao de 01 km reduza  velocidade;1
1403;20h45  em caetemg br 381 km 418as 1850 ocorreu uma interdicao total de pista sem previsao para liberacao em virtude de caminhao com carga de gasolina e diesel incendiando nao ha vitima o incendio ocorreu apenas no veiculo e nao atingiu o compartimento de carga;1
1404;no km 70 da br 277  sentido a curitiba houve um acidente entre um caminhao e um automovel com interdicao de faixa da esquerda ha equipes de resgate medico  prf e inspecao em deslocamento;1
1405;br 386 km 4154   em montenegrors rodovia com uma faixa interditada no sentido capitalinterior para atendimento de acidente;1
1406; atencao   interdicao total da br 050 no km 49 sentido sul em araguarimg devido a tombamento equipes da concessionaria dando suporte no local;1
1407;br116 km 664 jequie local onde havia acidente rodovia totalmente liberada mantenha distancia segura e atencao redobrada;1
1408; br 376 sao jose dos pinhais bairro barro preto km 617 tombamento de carreta bloqueia a pista sentido curitiba proximo ao contorno leste  congestionamento de 2 quilometros apos a aurora 1428 grupobr277 ;1
1409;sc   br 101  congestionamento em itapema do km 144 ao 152 sentido parana ha registro de acidente no trecho  evite o trecho neste momento;1
1410;atencao  acidente  no km  72 da br 282 em rancho queimadosc  deixa  o  transito interditado no local;1
1411;br290 km 488 em rosario do sulrs rodovia totalmente interditada para atendimento de acidente  ;1
1412;br 020 km 4df sentido crescente brasilia dfformosa go encontra se interditada por acidente rodoviario desvio proposto pela via marginal congestionamento de aproximadamente 1km;1
1413;br324   km 625 salvador   rodovia liberada para trafego onde houve o acidente trafego voltando a fluir mantenha a distancia;1
1414;0740 em nova lima br 040 km 548 proximo ao trevo de macacos interdicao parcial da pista sentido rj acidente em atendimento ;1
1415;acidente aconteceu no quilometro 206 da br 230 em soledade proximo ao acesso do municipio de olivedos ;1
1416;atencao proximo ao pedagio de porto belosc no km 158 da br 101 um acidente obstrui uma das faixas de sentido sul e gera pequeno congestionamento pista norte tem transito normal;1
1417; alerta interdicao total no km 306 da br 222 em tiangua    devido a risco de tombamento no local o trafego foi interditado sem previsao de retorno no momento  solicitamos aos motoristas que evitem o trecho ate a resolucao da situacao;1
1418;atencao em apiunasc br 470 km 111 o transito esta temporariamente bloqueado para destombamento e remocao de um caminhao previsao de liberacao da pista e 16h30 prf no local ;1
1419;14h48   transito lento no km 19 da br 230 apos o hospital de emergencia e trauma no sentido cabedelo joao pessoa devido a tombamento de caminhao equipe prf em deslocamento para o local transitojampa ;1
1420;interdicao o km 5df br 070 sentido ceilandia para estrutural esta parcialmente interditado a faixa da esquerda foi interditada em virtude de um acidente com uma carreta nao houve feridos o local esta sinalizado;1
1421;17h22   pista parcialmente interditada no km 16 da br 230 no sentido joao pessoa cabedelo apos o retorno do hospital de trauma em virtude de acidente dirija com atencao transitojampa ;1
1422;atencao  interdicao total da pista sul no km 114 da br 050 em uberaba mg para destombamento de veiculo;1
1423;04h30  acidente no km 532 da br 381 em itatiaiucu tombamento de veiculo de carga interdita uma faixa em cada sentido da rodovia;1
1424;rodovia continua parcialmente interditada em ambos os sentidos em decorrencia de acidente no km 668 da br 376 em guaratuba  motorista busque rotas alternativas;1
1425;br116 km 485 rafael jambeiro   no local do acidente faixa esquerda liberada ao trafego atendimento finalizado trafego normal;1
1426;br 277 campo largo km 104 jardim guarani  acidente auto x moto  sentido curitiba equipes de regaste da concessionaria ccr rodonorte prestam atendimento ao motociclista congestionamento de 5 quilometros apos o bairro cercadinho  0831 grupobr277 ;1
1427;15h20   pista liberada em ibiracu no km 212 da br 101 por volta das 14 horas ocorreu um engavetamento na pista no  sentido vitoria gerando fila e retencao de veiculos no momento ainda ha fila de veiculos no sentido vitoria ;1
1428;atencao br116   km 465 santo estevao sentido rafael jambeiro com a faixa da direita interditada devido a acidente respeite a sinalizacao;1
1429;pista liberada em ambos sentidos na br 476 no km 165 local onde ocorreu um acidente com produto perigoso ao passar pelo local mantenha cautela e boa viagem ;1
1430;1810   em sabara br 381 km 448 ref chegada ao bairro bom destino e posto prf oleo na pista causou retencao e acidente sem vitimas equipes prf atuando para limpeza e liberacao segura do transito;1
1431;0705 br 376 contorno sul cic acidente no km 597 proximo ao rio barigui  sentido campo largo congestionamento de 3 quilometros uma caminhao  esta no canteiro e dois auto batidos 0655 grupobr277 ;1
1432;14h20   atencao  interdicao parcial de 01 faixa no sentido vitoria   em iconhaes no km 25 da br101 contorno de iconha devido a um acidente  equipes da prf e eco101 no local  transito fluindo pela outra faixa sem previsao de liberacao;1
1433; atencao motoristas  interdicao da faixa 2 e acostamento no km 79 da br 050 sentido norte no municipio de uberlandia mg devido a tombamento   atente se a sinalizacao e boa viagem;1
1434;ontem as 21h40 na br 343 km 290 em altospi a prf atendeu a um acidente tipo tombamento com derramamento de carga o local esta com pista parcialmente interditada equipe prf permanece no localdesde entao realizando orientacao de transito o fluxo de veiculo flui normalmente;1
1435;19h01   br 381 km 387 acidente com tombamento de caminhonete na ponte do rio una acidente ja atendido e pista liberada congestionamento e reflexo do acidente;1
1436;06h40    acidente com vitima na br101 km 388 rio novo do sul transito fluindo em sistema de pare siga;1
1437;sc   br 101  acidente no km 179 sentido norte entre gov celso ramos e tijucas  atencao ao trafegar pelo local;1
1438;10h20   interdicao na br 101 km 275 sentido serracariacica para retirada de objeto bobina desprendido durante acidente previsao de liberacao entre 20 a 30 minutos ;1
1439;motoristas que estao sentido sao jose dos pinhais pelo contorno sul  ha lentidao proximo ao cargo shop km 598 em reflexo de acidente no contorno leste km 111 apos posto dois irmaos congestionamento tambem afeta alca de acesso da rodovia do xisto  1134 grupobr277 ;1
1440;atencao  interdicao total no km 200 sul da br 050 em campo alegre de goias devido a um acidente equipes no local;1
1441;0312br 116 contorno leste sentido ponta grossa km 108 acidente com caminhes engavetamento proximo a ponte do rio iguacu divisa de sao jose dos pinhais e curitiba trafego lento no local 1652 grupobr277 ;1
1442;atencao atencao o km 85 da br 050 em uberlandia esta com interdicao total por causa de um acidente as equipes da eco050 estao trabalhando no local   reduza a velocidade e atente se a sinalizacao;1
1443;atencao comando rodoviario da brigada militar em atendimento de acidente de transito auto lesao envolvendo um bitrem volvofh 500 na ers 110 km 34 em sao francisco de paula motorista ferido socorrido pelo samu pista parcialmente obstruida transito fluindo normal ;1
1444;12h00    em anchieta no km 362 da br 101 pista esta interditada no sentido norte devido um acidente transito esta fluindo no sistema paresiga  pedimos atencao aos condutores que trafegam pela localidade;1
1445;21h30   pista completamente interditada no km 110 da br 101 sentido joao pessoa gt recife com desvio pela cidade de pedras de fogo em decorrencia de acidente com vitima envolvendo uma carreta e um veiculo camioneta transitojampa ;1
1446;a policia rodovia federal informa interdicao  de pista no km 01 da br 116 em campina grande do sul sentido sp devido a acidente no trecho do estado de sp br 116 km 543 barra do turvo sem previsao de liberacao;1
1447;acidente no km 4260 da br 282 em joacaba transito interrompido em ambos os sentidos;1
1448;13h30   em santa rita reduzir a velocidade no km 77 da br 101 apos o rio paraiba sentido jpa   natal faixa da esquerda interditada prf no local em atendimento ao acidente transitojampa ;1
1449; br 376 serra de guaratuba pr  tombamento de caminhao km 674 sentido sul pista temporariamente bloqueada;1
1450;11h10 em santa rita km 42 da br 230 sentido joao pessoa proximo ao planalto faixa da direita parcialmente interditada em decorrencia de acidente de transito dirija com atencao respeite a sinalizacao transitojampa;1
1451;05h20 no km 5581 da br 381 sentido bh na cidade de itaguara ocorreu um acidente com veiculo de produto perigoso onu 3082 interditando faixa 03 condutor com leses leves;1
1452;em alegre  na br 482 proximo ao km 97 celina  por volta de 22h30 ocorreu um acidente grave  envolvendo uma carreta e um automovel  pista esta totalmente interditada  pedimos atencao aos condutores que trafegam na localidade;1
1453;1911h   transito lento entre os kms 433 e 460 na br 381 em ambos os sentidos e tambem entre os kms 511 e 528 na br 040 sentido sete lagoasmg ambos reflexos de acidentes ocorridos mais cedo somados ao fluxo das sextas feiras pistas liberadas;1
1454; atencao  interdicao na faixa da direita e acostamento no km 206 sentido norte decrescente da br 050 em delta mg devido a acidente concessionaria com equipes atuando no local;1
1455;em soledade km 246 da br116 interrupcao parcial de pista devido a acidente prf191rs;1
1456;capotamento registrado na madrugada desta quinta feira 23 na sc 404 km 5800 morro da lagoa em florianopolis os ocupantes do veiculo abandonaram o automovel no local ;1
1457;atencao  acidente  no km 85 da  br  280 com tombamento de  carga  sobre uma das  pistas  transito  segue fluxo invertido somente pela pista sentido crescente e faixa adicional sem interdicao ou fila;1
1458;14h52   pista parcialmente interditada no km 96 da br 101 apos a caixa dagua da cagepa no municipio de condepb em virtude de acidente dirija com atencao transitojampa ;1
1459;interdicao parcial de rodovia na br 116 km 910 em candido sales em virtude de acidente do tipo colisao traseira equipes da prf e da concessionaria viabahia no local sinalizando na modalidade pare e siga;1
1460;as 10h esta prevista uma interdicao total no km 38 da br 277 sentido litoral regiao de morretes para destombamento de um caminhao na faixa de dominio a  ira acompanhar todo o processo;1
1461;13h26  no km 363 da br 381 em joao monlevade pista totalmente fechada para limpeza esta sendo realizado transbordo da carga para destombamento do veiculo acidentado ;1
1462;05h50  em rio casca km 132 da br 262 colisao frontal envolvendo conjunto veicular de carga e onibus varios feridos e sem vitimas mortas pista parcialmente interditada prf e cobom trabalham no local em atendimento as vitimas e para liberacao da pista;1
1463;1h58   em luz no km 548 da br 262 transito totalmente interditado em virtude de acidente envolvendo dois veiculos de carga equipes no local;1
1464;0801 br 376 contorno sul curitiba km 597 proximo ao viaduto joao bettega acidente atropelamento com vitima em obito  siate prestou atendimento na regiao  sentido sao jose dos pinhais 2247 grupobr277 ;1
1465;15h00   em viana no km 29 da br 262 proximo a ponte do jucu pista esta parcialmente interditada transito fluindo no sistema paresiga  no local um onibus pegou fogo nao ha informacao de feridos prf no local;1
1466;07h45   em iconha no km 372 da br 101 transito esta fluindo no sistema paresiga no local ocorreu um acidente envolvendo um automovel e uma carreta pedimos atencao aos condutores que trafegam pela localidade;1
1467;20h00   em guarapari no km 336 da br 101 proximo ao trevo de guarapari  pista interditada devido acidente no local  pedimos atencao aos condutores que trafegam pela localidade;1
1468;br116   rodovia liberada no km 870 vitoria da conquista onde houve o acidente trafego lento no local;1
1469;interdicao total sentido norte da br 101 km 232 morro dos cavalos palhoca santa catarina por acidente 10 km de congestionamento sentido sul liberada;1
1470;18h20   em ibiracues no km 207 da br 101  ocorre uma interdicao  no sentido norte devido acidente  sem vitima envolvendo 02 caminhes e 01 carreta  transito segue nos dois sentidos por desvio pedimos atencao aos condutores que trafegam pela localidade;1
1471;05h31  permanecem os trabalhos no km 755 da br 040 em ewbank da camara apos tombamento de onibus ;1
1472;lentidao de 2km na d pedro i sp 065 em atibaia sentido jacarei mais cedo houve um acidente sem feridos no km 78   a saida para o feriado devera ter transito entre 17h e 21h nesta sexta ate o fim de segunda feira sao aguardados 570 mil veiculos no corredor dom pedro ;1
1473;10h30   joao neiva  km 199 da br 101 piraqueacu sentido norte ocorreu um acidente envolvendo uma caminhonete e um caminhao veiculos estao no acostamento local esta sinalizado e transito esta fluindo nos dois sentidos pedimos atencao aos condutores que trafegam no local;1
1474;neste momento ha fila entre os km 655 e 70 da br 277 sentido curitiba regiao de sao jose dos pinhais devido acidente no contorno leste;1
1475;na br 101 km 67 uma colisao lateral entre uma carreta vw24250 cnc 6x2 e uma motocicleta hondacg 150 fan esi as 19h nas proximidades do hospital das clinicas sentido recife  jaboatao resultou na morte do condutor da motocicleta um homem de 74 anos;1
1476;4h50  transito segue lento no km 451 da br381 santa luzia devido a rompimento de drenagaem pluvial da rodovia acidente acabou gerando maior lentidao mas ja resolvido ;1
1477;08h20   informacao de acidente no km 26 br 364;1
1478;1000 em joao monlevade br 381 km 351 ponte torta informacao de acidente queda de veiculo de carga do alto da ponte equipes prf e resgate acionados informaces ainda em apuracao pela equipe no local;1
1479;rodovia parcialmente interditada  br 101 km 15 novo lino rodovia interditada no sentido crescente  recife   maceio devido um tombamento de veiculo de carga nao ha previsao de liberacao sentido decrescente da via maceio  recife com fluxo liberado  emergencia ligue 191;1
1480;08h25   em marechal floriano km64 da br262 pista sentido crescente interditada devido a tombamento de carreta transito em paresiga;1
1481;em alexaniago no km 17 da br 060 sentido brasilia   goiania as 17h30 de 070221 houve acidente de transito envolvendo 3 veiculos dois 02 ocupantes nao identificados vieram a obito no local rodovia totalmente interditada equipe da prf atuando no local;1
1482;0401br 277 rodovia do cafe em campo largo km 105 sentido curitiba engavetamento 4 automoveis proximo ao viaduto soldado lucas lica no guarani trafego lento na regiao 04012021 1049 grupobr277 ;1
1483;0128h   em contagemmg no km 479 da br 381 um capotamento interdita a marginal sentido bh proximo da toshiba;1
1484;15h50   em joao pessoapb transito lento na br 230 km 20 sentido ufpb   b rio devido 02 acidentes reduzir a velocidade prf no local transitojampa ;1
1485;2608br 376 contorno sul curitiba km 592 proximo a fabrica volvo cic acidente com automoveis um veiculo capotado no canteiro central trafego lento ambos sentidos 1119 grupobr277 ;1
1486;01h20   em d martins no km 77 da br 262 pista esta interditada devido um tombamento de carreta transito esta fluindo  alternado e lentamente atraves de um desvio  prf no local ;1
1487;estando com lentidao entre os km 69 e 70 da br 277 sentido curitiba devido acidente no contorno leste;1
1488;0106 br 376 contorno sul curitiba km 596 proximo a ponte do rio barigui  houve um acidente capotamento de veiculo esta no canteiro central trafego lento ambos sentidos siate acionado 1252 grupobr277 ;1
1489;atencao   2807br 376 contorno sul curitiba km 588 proximo ao viaduto br 277 acidente com duas carretas  sentido campo largo trafego lento apos a volvo  1131 grupobr277 ;1
1490;interdicao de rodovia br040df km 08 sentido bsbdf   valparaisogo devido a acidente tipo capotamento com vitima equipes de socorro e prf atuando no local transito fechado para quem esta seguindo para valparaisogo;1
1491;trafego esta em meia pista no km 73 da br 277 sentido curitiba regiao de sao jose dos pinhais devido colisao entre veiculos ha lentidao ate o km 70;1
1492;18h17   pista parcialmente interditada no km 4 da br 230 com o transito fluindo lentamente em apenas uma das faixas no sentido joao pessoa cabedelo em virtude de acidente prf no local dirija com atencao transitojampa;1
1493;0700 em brumadinho br 381 km 525 sentido sp tombamento de carreta em atendimento pelas equipes prf e concessionaria  recomendamos cautela ao transitar na regiao;1
1494;atencao   pista interditada  no km 45 da br 282  em rancho  queimado sc  devido a  acidente;1
1495;em quitandinhapr no km 167 da br 116 interdicao total de pista em ambos os sentidos devido a acidente envolvendo auto e caminhao ;1
1496;br324   km 615 salvador    rodovia liberada para trafego onde houve o acidente trafego voltando a fluir mantenha a distancia;1
1497;pista totalmente liberada em pouso novors no km 296 da br386 apos o destombamento de um caminhao acidentado no dia anterior prf191rs;1
1498;10h08  em sabara br 381 saida para vitoria transito com retencao em ambos sentidos devido acidente ocorrido no inicio desta manha   aprox 8 km de retencao em cada sentido 1 hora para deslocar pelo trecho;1
1499;atencao em joinvillesc acidente na br 101 proximo ao km 55 gera lentidao de cerca de 8 km na pista de sentido sul redobre os cuidados ao passar pelo local;1
1500;sc   br 470  atencao acidente no km 91 em ascurra cuidado ao trafegar pelo local;1
1501;acidente grave na rs287 em santa cruz do sul um caminhao uma van e uma s 10 colidiram no km 96 t  ;1
1502;atencao 17h    em serraes no km 2561 da br 101 pista parcialmente interditada no sentido norte devido acidente entre caminhao e carro de passeio prf e eco101 no local;1
1503;trafego esta lento nas proximidades do km 80 da br 277 sentido paranagua devido acidente na faixa da esquerda;1
1504;15h29   ribeirao das neves br 040 km 509 sentido a bh pista parcialmente interditada devido a tombamento de caminhao carregado com brita;1
1505;0239h  em caetanopolismg na br 040 km 451 em 28072021 ocorreu uma interdicao total da pista sentido bh sem previsao de liberacao e sem opcao de desvio em virtude de colisao lateral envolvendo 02 pesados com derramamento de carga de sorgo sobre a pista de rolamento;1
1506;0200 em conselheiro lafaiete br 040 km 642 sentido bh interdicao parcial em decorrencia de acidente atencao ao passar pelo local ;1
1507;br116 km 586 irajuba   rodovia parcialmente liberada para trafego que segue com retencao aproximada de 4 kms em trecho onde ocorreu acidente local sinalizado em sistema de paresiga respeite a sinalizacao;1
1508;trafego esta em meia pista no km 32 da br 277 sentido litoral devido um acidente entre dois caminhes sendo que um estava no acostamento sem retences;1
1509;rs   br 101  faixa da esquerda interditada no km 4 em torres sentido santa catarina devido acidente  atencao ao trafegar pelo local;1
1510;06h40   em guarapari no km 338 da br 101 transito fluindo no sistema paresiga devido acidente no local;1
1511;em uruguaianars no km 564 da br 472 transito em meia pista devido a acidente;1
1512;9h47   em sao joaquim de bicas no km 5094 da br 381 transito com retencao em virtude de acidente com varios veiculos;1
1513;boa tarde informamos pista totalmente interditada no sentido sul  da br 101 no km 37  em joinville por acidente de transito sem previsao de liberacao no momento;1
1514;atencao acidente com interdicao total na br 282 km 166 em bocaina do sul ;1
1515;br324 km 625 salvador   acidente com faixa da esquerda interditada para atendimento sentido capital trafego lento na passagem respeite a sinalizacao;1
1516;06h50 bom dia em serra no km 277 da br 101 condominio alphavile   contorno pista esta interditada no sentido serra devido acidente envolvendo dois caminhes transito fluindo por desvio porem com retencao e fila pedimos atencao aos condutores que trafegam pela localidade;1
1517;18h50   em fundao no km 233 da br 101 pista esta parcialmente interditada no sentido sul devido acidente no local;1
1518;em santo antonio da patrulha na br 290 km 14 acidente tipo saida pista envolvendo caminhao um obito em atendimento sem congestionamentos pois veiculo esta fora via prf no local ;1
1519;em soledade km 246 da br 116 interrupcao parcial de pista devido a acidente;1
1520;atencao condutores  01h00   interdicao da rodovia br 101 em funcao de acidentes nos seguintes kms  219   total sentido norte es x ba 223   total sentido sul es x rj;1
1521; interdicao de pista  acidente no km 668 da br 376 em guaratuba causa interdicao de pista no local em ambos os sentidos  motorista busque rotas alternativas;1
1522;1101br 277 rodovia do cafe campo largo km 105 proximo ao viaduto soldado lucas lica regiao do guarani sentido curitiba acidente deixa trafego lento na regiao congestionamento de 2 quilometros 1623 grupobr277 ;1
1523;a prf informa   acidentes nos seguintes trechos em campina grande do sul km 71 da br 116 sentido norte e em sao jose dos pinhais no km 615 da br 116 sentido curitiba transito lento nas brs 116 km 92 e 277 km 70 transito fluindo normalmente nos demais trechos do pr;1
1524;atencao pista  interditada no  km 49 da br  282 em aguas mornassc para destombamento de  carreta;1
