;texto;classificacao
1238;atencao acidente na entrada de florianopolissc br 282 km 3 proximo ao angeloni deixa o transito lento no acesso a ilha;1
1239;1604 br 116 contorno leste sao jose dos pinhais acidente leve com 3 carretas km 107 proximo ao viaduto rui barbosa sentido campo largo trafego lento na regiao  1528 grupobr277 ;1
1240;0239h  em caetanopolismg na br 040 km 451 em 28072021 ocorreu uma interdicao total da pista sentido bh sem previsao de liberacao e sem opcao de desvio em virtude de colisao lateral envolvendo 02 pesados com derramamento de carga de sorgo sobre a pista de rolamento;1
1241;0801br 277 em palmeira na manha de hoje  houve um tombamento de carreta fora da pista no km 172  atendimento pela concessionaria caminhos do parana  nao teve vitimas  fluxo normal ambos sentidos 1240 grupobr277 ;1
1242;acidente no km 40 da br 101 em joinville transito em ambos os sentidos em meia pista;1
1243;interdicao por acidente em luzianiago na br040 km 14 sentido bsbdf   luzianiago em 04122020 as  1930  ocorreu uma interdicao parcial cerca de 02 kms de congestionamento sem previsao de liberacao   devido a acidente com obito feito desvio no local transito lento;1
1244;0309br 376 contorno sul curitiba km 590 apos o viaduto da fabrica da volvo cic colisao traseira leve de uma caminhonete x carreta na faixa da direita sentido campo largo trafego lento  1547 grupobr277 ;1
1245;trafego esta em meia pista no km 80 da br 277 sentido curitiba devido uma colisao ha lentidao ate o km 78;1
1246;2309br 277 serra de sao luiz do puruna km 126  tombamento de caminhao com derramamento de carga na faixa da direita sentido curitiba trafego lento ccr rodonorte em deslocamento 1109 grupobr277 ;1
1247;2010br 376 contorno sul curitiba  colisao traseira envolvendo duas carretas  proximo a new holland  km 599 congestionamento 6 quilometros afeta o contorno leste sentido campo largo 0732 grupobr277 ;1
1248;19h20 em caapora km 118 da br 101 sentido recife acidente deixa veiculo sobre a via interditando parcialmente a pista dirija com atencao respeite a sinalizacao transitojampa;1
1249;interdicao total sentido norte da br 101 km 232 morro dos cavalos palhoca santa catarina por acidente 10 km de congestionamento sentido sul liberada;1
1250;urgente 1101acidente engavetamento sentido campo largo na br 277 km 111 proximo a ponte do rio rondinha  a principio com vitimas no local trafego lento  proximo ao cercadinho 1752 grupobr277 ;1
1251;em palmeiras das missesrs no km 96 da br158 transito parcialmente interrompido devido a um acidente c  ;1
1252;2505br 376 contorno sul curitiba km 595 aconteceu um acidente leve um veiculo esta no canteiro central proximo ao feijao pe vermelho sentido sao jose dos pinhais 1511 grupobr277 ;1
1253;atencao br324 km 622 salvador   trafego com lentidao sentido capital devido acidentefaixa da direita interditada mantenha distancia segura e boa viagem;1
1254;17h   em marechal floriano km 49 br 262 pista no sentido venda nova continua interditada devido tombamento de caminhao ocorrido pela manha o  transito esta fluindo nos dois sentidos por desvio local esta sinalizado pedimos atencao aos condutores que trafegam pela localidade ;1
1255;19h19  em contagem no km 528 sentido brasilia da br 040 atropelamento de pedestre por motocicleta resultou em uma vitima fatal e dois feridos transito totalmente parado;1
1256;em decorrencia de acidente na pista sentido sul na br 101 km 56 ha cerca de 10 km de transito lento as faixas ja estao liberadas;1
1257;10h30   acidente na br 101 km 287 contorno  cariacica interdicao parcial de pista transito lento no local equipes prf e  trabalhando para liberacao da via ;1
1258;atencao motorista tombamento de carreta provoca congestionamento no km 54 da br 050 no sentido norte em araguari mg transito esta fluindo apenas pela faixa 1  faixa 2 esta interditada;1
1259;1055 em joao monlevade br381 km 360 proximo ao trevo de acesso a monlevade fechamento de pista para destombamento de caminhao caido na valeta previsao de 30 min de operacao ;1
1260;06h40   em guarapari no km 338 da br 101 transito fluindo no sistema paresiga devido acidente no local;1
1261;2330   em nova serrana br 262 km 434 grave acidente causa interdicao da pista sentido bh equipes prf e  trabalhando no local sem previsao de liberacao;1
1262;17h49   br 381 km 487 sent sp ref fiat pista interditada devido a acidente;1
1263;atencao em ilhotasc br 470 km17 acidente grave com tombamento de carreta deixa a pista completamente interditada se possivel use rotas alternativas prf no local ;1
1264;a concessionaria atua em um acidente no km 143 da d pedro i trata se de uma perda de controle seguida de choque contra defensa motorista do caminhao nao se feriu ja pelo anel viario sp 083 motorista encontra pistas livres ;1
1265;acidente fatal na sc 114 altura do km 267150 em painel uma pessoa foi a obito no local e outra vitima foi conduzida em estado grave ao hospital ;1
1266;atencao br116   km 681 manoel vitorino rodovia interditada devido acidente reduza a velocidade;1
1267;br 020 km 4df sentido crescente brasilia dfformosa go encontra se interditada por acidente rodoviario desvio proposto pela via marginal congestionamento de aproximadamente 1km;1
1268;proximo a ariquemesro na br 364 km 480 ocorreu acidente do tipo tombamento devido a impossibilidade de retirada do veiculo parte da pista esta bloqueada;1
1269;em aguas lindas de goiasgo no km 0 da br 070 sentido aguas lindas   brasilia houve uma interdicao de pista devido a acidente de transito uma faixa liberada;1
1270;19h51  em belo orientemg na br 381 km 231 em 14122021 1917 ocorreu uma interdicao total de pista com previsao para liberacao em 1 hora de servico ou menos em virtude de saida de pista seguido de colisao em arvore com 1 vitima de ferimentos;1
1271;interdicao total sentido norte da br 101 km 232 morro dos cavalos palhoca santa catarina por acidente 10 km de congestionamento;1
1272;07h16   em sao goncalo do rio abaixo no km 372 da br 381 pista totalmente interditada em consequencia de acidente com vitima fatal;1
1273;20h05   fluxo lento em ambos os sentidos do km 350 da br 381 em joao monlevade equipes trabalham em destombamento de carreta;1
1274;interdicao total no km 7 da pr 407 devido acidente;1
1275;17h22    em rio novo do sul no km 388 da br 101 interdicao total da rodovia para destombamento da carreta;1
1276; tombamento de carreta por volta das 17h na br 277 em palmeira  sentido curitiba trafego lento no local km 161 concessionaria caminhos do parana em atendimento 1815 grupobr277 ;1
1277;interdicao total na br 116 km 178 em nova petropolis  queda de barreira sem feridos prf no local ;1
1278;15h   esmerldas br 040 km 503 sent bh pista fehcada para destombamento de carreta e limpeza da pista;1
1279; atencao   interdicao total no km 15 do contorno norte da br 050 em uberlandia mg devido a acidente na br 365 sentido patos de minas mg equipes da concessionaria atuando no local para normalizar o transito;1
1280;atencao   interdicao total devido a acidente de transito no km 47 da br 020  uma colisao frontal entre uma carreta que transportava uma pa eolica e um veiculo seda resultou em duas mortes e na interdicao completa da rodovia   solicitamos que os motoristas evitem o local;1
1281;em quitandinhapr no km 167 da br 116 interdicao total de pista em ambos os sentidos devido a acidente envolvendo auto e caminhao ;1
1282;atencao motorista no km 90 da br 050 sentido sul faixa 2 e acostamento estao interditados para operacao de destombamento de carreta  reduza a velocidade e respeite a sinalizacao;1
1283;12h00    em anchieta no km 362 da br 101 pista esta interditada no sentido norte devido um acidente transito esta fluindo no sistema paresiga  pedimos atencao aos condutores que trafegam pela localidade;1
1284;pista liberada em ambos sentidos na br 476 no km 165 local onde ocorreu um acidente com produto perigoso ao passar pelo local mantenha cautela e boa viagem ;1
1285;atencao br24   km 608 simes filho trafego lento devido acidente sentido interior com retencao de 03 kms aproximadamente reduza a velocidade;1
1286;16h20   em pedro canario km 324 da br101 transito totalmente interditado para retirada de carreta acidentada acidente sem vitima previsao de liberacao em 20 minutos;1
1287;atencao br 373 km 272 entre a cidade de prudentopolis e o trevo do relogio o trafego esta intercalado devido a um acidente sem previsao de liberacao ;1
1288;trafego esta em meia pista no km 6 da pr 508 devido uma colisao entre dois veiculos;1
1289;0355 em govvaladaresbr 381 km 161 trevo dist industrial acidente envolvendo duas carretas uma incendiada causa interdicao total da rodovia sem previsao de liberacao ha rotas alternativas dist industrial ou bairro santa rita utilize gps para orientacao de trajeto ;1
1290;br290 km 488 em rosario do sulrs rodovia totalmente interditada para atendimento de acidente  ;1
1291;atencao 17h    em serraes no km 2561 da br 101 pista parcialmente interditada no sentido norte devido acidente entre caminhao e carro de passeio prf e eco101 no local;1
1292;br 277 km 140 antes da prf de sao luiz do puruna  sentido curitiba engavetamento 6 veiculos trafego lento na regiao  fluxo intenso para descer a serra  atencao  02012022 1556 grupobr277 ;1
1293;na br 101 km 722 as 15h30 em recife pe nas proximidades da estacao do barro um caminhao fordcargo 816 s que trafegava no sentido recife paulista atropelou um homem nao identificado que veio a obito no local sem mais informaces;1
1294;21h00   br 040   acidente grave no km 632 em conselheiro lafaiete prejudica transito na regiao ;1
1295;transito lento na br 101 do km 2293 ao 2313 na palhoca devido acidente transito intenso na pista sul norte sentido florianopolis;1
1296;br116 km 521 itatim acidente com rodovia interditada parcialmente trafego fluindo com pare e siga retencao de 1km;1
1297;2910 br 116 contorno leste em curitiba km 111 proximo a br truck colisao traseira envolvendo duas carretas  trafego lento sentido sao paulo congestionamento proximo o viaduto do ceasa 1054 grupobr277 ;1
1298;estamos com interdicao total no km 38 da br 277 sentido curitiba regiao de morretes devido um tombamento na regiao;1
1299;06h50 bom dia em serra no km 277 da br 101 condominio alphavile   contorno pista esta interditada no sentido serra devido acidente envolvendo dois caminhes transito fluindo por desvio porem com retencao e fila pedimos atencao aos condutores que trafegam pela localidade;1
1300;br324   km 530 feira de santana    rodovia liberada para trafego onde houve o acidente trafego fluindo normalmente;1
1301;atencao acidente br116 km 266 sent a capital somente danos materiais veiculo nao roda aguardando remo  ;1
1302;09h05 em cabedelo km 12 da br 230 no renascer sentido joao pessoa retencao de fluxo em virtude de acidente respeite a sinalizacao dirija com atencao transitojampa;1
1303;14h30    em sooretama no km 123 da br 101 a pista esta interditada devido acidente no local  pedimos atencao aos condutores que trafegam na regiao;1
1304;2307motivo de acidente no contorno sul curitiba km 591 proximo a fabrica volvo  a fila esta em campo largo na br 277 antes do guarani km 106 sentido sao paulo  1749 grupobr277 ;1
1305;atencao br116 km 874 vitoria da conquista rodovia interditada em ambos sentidos devido acidente reduza a velocidade;1
1306;atencao interdicao da alca de acesso ao municipio de colina sentido norte na sp 326  rodovia brigadeiro faria lima km 407 devido acidente no momento  favor utilizarem para acessar o municipio de colina as alcas nos kms 403 e 405 ambos sentido norte;1
1307; atencao  interdicao total no km 94 norte da br 050 em uberlandia mg para destombamento de carreta concessionaria com equipes no local;1
1308;atencao br324 km 591 candeias  trafego fluindo pela faixa da direita sentido interior devido a acidente trafego lento na passagem respeite a sinalizacao e mantenha distancia segura;1
1309;2910 br 376 em ponta grossa km 494 acidente por volta de 0750 envolvendo dois caminhes congestionamento de 5 quilometros em ambos sentidos ccr rodonorte em atendimento 1010 grupobr277 ;1
1310;em uruguaianars no km 564 da br 472 transito em meia pista devido a acidente;1
1311;05h31  permanecem os trabalhos no km 755 da br 040 em ewbank da camara apos tombamento de onibus ;1
1312;09h31  em sao goncalo do rio abaixo no km 372 da br 381 pista totalmente interditada em consequencia de acidente no local foi confirmado um obito sem previsao de liberacao recomendamos que busquem rotas alternativas;1
1313;por volta das 10 horas da manha acidente na br 364 km 699 em porto velho sentido decrescente;1
1314; atencao motorista   interdicao total no km 279 da br 050 sentido sul devido a acidente  equipes de resgate atuam no local;1
1315;bom dia galera a rodovia ayrton senna tem trafego lento do km 26 ao km 18 em direcao a sao paulo por excesso de veiculos e reflexo de acidente na alca de acesso a rodovia helio smidt sp 19 que esta com uma faixa bloqueada;1
1316;01h00   guarapari km 339 da br 101 pista totalmente interditada em virtude de acidente seguido de incendio dos veiculos envolvendo um automovel e duas carretas com pelo menos uma vitima fatal;1
1317;br116 km 908 candido sales   acidente com rodovia parcialmente interditada para atendimento local sinalizado em sistema de paresiga trafego com retencao aproximada de 15 kms respeite a sinalizacao;1
1318;0h00   em iconha no km 372 da br 101 transito fluindo no sistema paresiga no local ocorreu um acidente grave envolvendo um caminhao e uma bicicleta ;1
1319;capotamento registrado na madrugada desta quinta feira 23 na sc 404 km 5800 morro da lagoa em florianopolis os ocupantes do veiculo abandonaram o automovel no local ;1
1320;1311 br 376 ponta grossa km 505 tombamento de carreta sentido ponta grossa proximo a industria madero fluxo desviado para marginal  congestionamento de 1 quilometro ccr rodonorte em atendimento 1131 grupobr277 ;1
1321;09h29  acidente no km 5318 da br 040 sentido bsb em belo horizonte interdita parcialmente a rodovia;1
1322;em possego na br020 km 212 em 16012021 as 14h53 ocorreu uma interdicao total em ambos os sentidos para remocao de veiculos acidentados acidente registrado pelo protocolo n 21002515b01 extensao do congestionamento de aproximadamente 500m para cada sentido;1
1323;pista parcialmente interditada no km 65 da br 262 em tres lagoas ms  em razao de um acidente entre um carro de passeio e uma carreta;1
1324;br116 km 521 itatim trecho onde ocorreu acidente atendimento finalizado e rodovia liberada;1
1325;19h58   betim br 381 km 489 sentido a sp onde ocorreu acidente pista liberada contudo transito lento com fila longa;1
1326; atencao rodovia rsc 287 km 78 em venancio aires com transito fluindo lentamente pelo acostamento devido a tombamento de caminhao sobre a rodovia  obs previsao de retirada do caminhao ate as 10hs  crbm no local realizando controle de transito ;1
1327;3012br 277 rodovia do cafe serra de sao luiz do puruna km 127 capotamento de automovel  chove na regiao  congestionamento de 1 quilometro apos o pedagio desativado 1523 grupobr277 ;1
1328;1608  br 376 contorno sul curitiba km 595 proximo ao feijao pe vermelho  acidente auto x carreta veiculo no canteiro central trafego lento na cidade industrial de curitiba 1440 grupobr277 ;1
1329;br324   km 518 feira de santana local onde houve acidente sentindo interior finalizado devido o congestionamento gerado retencao de 04 kms;1
1330;23h00   pista com interdicao na br259 km 14 joao neiva em virtude de acidente;1
1331;sc   br 158  fluxo lento no km 106 da rodovia na regiao de maravilha oeste do estado devido acidente  atencao ao trafegar pelo local;1
1332;10h35   pista parcialmente interditada no km 21 da br 230 no sentido cabedelo joao pessoa devido a veiculo capotado dirija com atencao transitojampa ;1
1333;16h34  no km 375 aproximado da br 381 em sao goncalo do rio abaixo pista parcialmente interditada devido a acidente recomendamos uso de rotas alternativas;1
1334;policiais militares do 3 brbm em atendimento a acidente de transito com lesao corporal na ers 115 km 40 em gramado envolvendo um automovel e uma motocicleta condutor e passageira da motocicleta com ferimentos leves conduzidos ao hospital sem obstrucao da rodovia ;1
1335; interdicao de pista  acidente no km 668 da br 376 em guaratuba causa interdicao de pista no local em ambos os sentidos  motorista busque rotas alternativas;1
1336;07h45   em iconha no km 372 da br 101 transito esta fluindo no sistema paresiga no local ocorreu um acidente envolvendo um automovel e uma carreta pedimos atencao aos condutores que trafegam pela localidade;1
1337;atencao br116 km 643 jequie rodovia parcialmente interditada devido acidente reduza a velocidade;1
1338;18h20   atencao itabirito br 040 no km 587 colisao frontal entre 2 carretas com vitima de leses liberada uma faixa em cada sentido;1
1339;atencao br116   km 666 jequie trafego lento em ambos sentidos devido acidente respeite a sinalizacao;1
1340; atencao motorista  interdicao total na br 050 no km 90 sentido sul no km 112 sentido norte    neste momento comeca a operacao de destombamento da carreta de etanol ;1
1341;0607 br 277 campo largo km 102 engavetamento na regiao do passauna sentido curitiba  congestionamento de 3 quilometros motoristas dirigem sob neblina  reduza a velocidade  0802 grupobr277 ;1
1342;14h48   transito lento no km 19 da br 230 apos o hospital de emergencia e trauma no sentido cabedelo joao pessoa devido a tombamento de caminhao equipe prf em deslocamento para o local transitojampa ;1
1343;prf paraiba  as 11h36 em alhandra km 99 da br 101 retorno para o conde sentido recife transito fluindo lentamente pelo acostamento em virtude de acidente respeite a sinalizacao e orientacao no local transitojampa ;1
1344;br 277 campo largo km 110 bairro cercadinho engavetamento na faixa da esquerda proximo a passarela congestionamento de 3 quilometros sentido curitiba 10122021 1621 grupobr277 ;1
1345;br116   km 651 jequie local onde houve acidente finalizado trafego segue normal;1
1346;boa tarde informamos pista totalmente interditada no sentido sul  da br 101 no km 37  em joinville por acidente de transito sem previsao de liberacao no momento;1
1347;atencao br 277 km 307 na regiao da serra da esperanca a pista esta totalmente interditada devido a um acidente sem previsao de liberacao ;1
1348;1810   em sabara br 381 km 448 ref chegada ao bairro bom destino e posto prf oleo na pista causou retencao e acidente sem vitimas equipes prf atuando para limpeza e liberacao segura do transito;1
1349;1501acidente br 277 tombamento proximo a diamante do sul km 504 caminhao com  placa do paraguay  prf no local com uma faixa interditada  reduza a velocidade e respeite a sinalizacao 1848 grupobr277 ;1
1350;curitiba sentido litoral pr  3012atencao na br 277 serra do mar sentido paranagua acidente no km 36 proximo area de escape  congestionamento de 1 quilometro na regiao 1640 grupobr277 ;1
1351;br 277 campo largo km 106 apos a stival caldo bom sentido curitiba engavetamento 4 veiculos trafego lento sentido ponta grossa permanece a fila entre a orleans e sao luiz do puruna 1808 grupobr277 ;1
1352;22h03   br 381 no km 5249 em brumadinho sentido sao paulo engavetamento interdita totalmente a pista  faixas permanecem bloqueadas como medida de seguranca no km 521   ha 6 km de retencao;1
1353;br 376 contorno sul curitiba acidente proximo ao feijao pe vermelho km 596  congestionamento de 4 quilometros sentido sao paulo 1535 grupobr277 ;1
1354;atencao  interdicao total da pista sul no km 114 da br 050 em uberaba mg para destombamento de veiculo;1
1355;06h40    acidente com vitima na br101 km 388 rio novo do sul transito fluindo em sistema de pare siga;1
1356;urgente tombamento de carreta na serra do cadeado vitima estado grave presa nas ferragens aguardando socorro bombeiros de apucarana foram acionados  o tombamento de carreta e na br 376 km 303 sentido norte em maua da serra com pista totalmente interditada ;1
1357;8h47    br381 fila do km 4772 ao km 4822 entre contagem e betim sentido belo horizonte devido acidente fora do trecho de concessao  ;1
1358;1601br 277 morretes km 25 sentido curitiba caminhao com pane mecanica fluxo intenso no local km 35 acidente auto x auto bombeiros em atendimento 2147 grupobr277 ;1
1359;atencaobr116 km 736 boa nova   trafego fluindo c sinalizacao paresiga devido acidente no local mantenha distancia segura e respeite a sinalizacao;1
1360;08h00 em santa rita km 44 da br 230 antes da unidade prf sentido joao pessoa acidente envolvendo 02 veiculos deixa pista parcialmente interditada reduza a velocidade e respeite a sinalizacao transitojampa;1
1361; atencao  acidente de transito com leses envolvendo 02 veiculos na rsc 101 km 99 em osorio policiais militares realizando o controle de transito no local ;1
1362;em soledade km 246 da br116 interrupcao parcial de pista devido a acidente prf191rs;1
1363;interdicao parcial de rodovia em eldorado do sulrs no km 103 da br 290 faixa da esquerda interrompida no sentido interior x capital para atendimento de acidente;1
1364;em sobralce na br 222 km 217 as 12h20 do dia 122021 ocorreu acidente que resultou em um obito envolvendo uma motocicleta e veiculo oficial do estado rodovia parcialmente interditada sentido decrescente com controle de trafego pelos agentes prf ocorrencia em atendimento;1
1365;16h50   br 262 km 38 santa isabel domingos martins pista interditada devido a grave acidente entre carreta e automovel;1
1366;1612br 277 paranagua km 9 acidente entre 3 automoveis sentido litoral  proximo a regiao do pixirica  trafego lento no local pm prf e siate fora acionados  1745 grupobr277 ;1
1367;atualizacao destombamento da carreta de etanol foi finalizado na br 050 para operacao de destombamento da carreta  foi necessario a utilizacao de guindaste e caminhao munck no km 90 sentido sul permanece com interdicao total no km 112 sentido norte faixa 1 liberada ;1
1368;br116 km 586 irajuba   rodovia parcialmente liberada para trafego que segue com retencao aproximada de 4 kms em trecho onde ocorreu acidente local sinalizado em sistema de paresiga respeite a sinalizacao;1
1369;em cariacica no km 38 da br 262 por volta das 05h00 ocorreu um acidente do tipo colisao com objeto fixoposte ocorre a interdicao total no sentido crescente e parcial no sentido decrescentetransito fluindo por 01 faixa sem previsao de liberacao  equipe prf no local;1
1370;ontem as 21h40 na br 343 km 290 em altospi a prf atendeu a um acidente tipo tombamento com derramamento de carga o local esta com pista parcialmente interditada equipe prf permanece no localdesde entao realizando orientacao de transito o fluxo de veiculo flui normalmente;1
1371;atencao pista  interditada no  km 49 da br  282 em aguas mornassc para destombamento de  carreta;1
1372;acidente no km 90 da br 101 em garuva no sentido norte com transito;1
1373;br116   km 478 santo estevao local do acidente faixa da esquerda sentido rafael jambeiro liberada com retencao de 15 km aproximadamente;1
1374;atencao  acidente  na br  282 na  altura  do  km 41 em aguas  mornassc dirija  com o  maximo de  atencao;1
1375;br 376 contorno sul curitiba km 599 proximo a volvo nordica  acidente com tres automoveis  sentido campo largo trafego lento no local congestionamento de 2 quilometros 11122021 0917 grupobr277 ;1
1376;21h30  br116 km 782 leopoldina acidente grave fecha totalmente rodovia duas carretas incendiadas;1
1377;br324 km 617 salvadorprox aguas claras   no local do acidente sentido interior faixa esquerda liberada ao trafego atendimento finalizado;1
1378;em marechal floriano km 49 da br 262 transito esta lento no sentido vitoria  venda nova devido um tombamento de um caminhao o acidente ocorreu por volta das  08h15 transito flui nos dois sentidos;1
1379; atencao policiais militares do pelotao de motos do comando rodoviario da brigada militar em atendimento a acidente de transito saida de pista na ers 389 km 15 em osorio sem feridos nao ha bloqueio na rodovia  dirija com atencao ;1
1380;14h43 em joao pessoa km 15 da br 230 no viaduto manaira sentido bayeux acidente envolvendo motocicleta deixa transito lento no local dirija com atencao respeite a sinalizacao transitojampa;1
1381;em rio granders no km 59 da br 392 o transito permanece interrompido com desvio organizado local onde ocorreu uma colisao entre dois caminhes na noite anterior por medidas de seguranca e limpeza de pista;1
1382;1911h   transito lento entre os kms 433 e 460 na br 381 em ambos os sentidos e tambem entre os kms 511 e 528 na br 040 sentido sete lagoasmg ambos reflexos de acidentes ocorridos mais cedo somados ao fluxo das sextas feiras pistas liberadas;1
1383;0121h   em tres coracesmg na br 381 km 743 ocorreu uma interdicao total da pista sentido sp sem opcao de desvio e sem previsao de liberacao em virtude de tombamento de cegonha carregada com 01 vitima de leses leves ha um congestionamento de 1km no local;1
1384;sc   br 101   acidente e congestionamento no fluxo no km 138 em balneario camboriu sentido norte do estado  evite o trecho neste momento;1
1385;13h20    acidente na br262 km 28 divisa de viana e d martins pista parcialmente interditada transito lento no local;1
1386;20h40   em serraes no km 2677 da br 101  uma faixa da pista lateral no sentido norte esta interditada no local ocorreu um acidente envolvendo um caminhao que colidiu em um poste semaforos estao inoperantes;1
1387;atencao acidente neste momento interdita totalmente a pista principal e marginal da br 101 km 216 na palhoca;1
1388;acidente no km 22 da br 282 em araquari pista no sentido litoral fechada;1
1389;0705 br 376 contorno sul cic acidente no km 597 proximo ao rio barigui  sentido campo largo congestionamento de 3 quilometros uma caminhao  esta no canteiro e dois auto batidos 0655 grupobr277 ;1
1390;17h36   tombamento de caminhao sem vitimas br 381 km 524 em brumadinho sentido sp 02 faixas interditadas transito lento no local ;1
1391;rodovia continua parcialmente interditada em ambos os sentidos em decorrencia de acidente no km 668 da br 376 em guaratuba  motorista busque rotas alternativas;1
1392;atencao br116 km 480  rafael jambeiro  trafego lento devido acidente transito fluindo pelo acostamento reduza a velocidade;1
1393;1h41   betimmg br 381 km 499 sentido a sao paulo  colisao lateral entre auto de passeio e bicicleta o ciclista caiu na pista e foi atropelado por um onibus vindo a obito equipes no local 01 faixa de transito interditada;1
1394;0200 em conselheiro lafaiete br 040 km 642 sentido bh interdicao parcial em decorrencia de acidente atencao ao passar pelo local ;1
1395;acidente no km 21 da br 280 em araquari aumente a atencao ao passar pelo local;1
1396;ha lentidao entre os km 67 e 70 da br 277 sentido curitiba devido acidente no contorno leste;1
1397;atencao br 277 km 306 na regiao da serra da esperanca o trafego esta intercalado devido a um acidente ;1
1398;10h00   em mimoso do sul no km 460 da br 101 pista continua parcialmente interditada carreta carregada com carga de mamao que seguia no sentido sul tombou interditando 01 faixa no sentido norte  transito esta fluindo nos dois sentidos por desvio ;1
1399;br116   km 594 irajuba    acidente veiculo sobre faixa de rolamento trafego normal seguindo com desvio de pista sem retences no local respeite a sinalizacao e atencao redobrada;1
1400;1308atencao na br 277 rodovia do cafe apos o pedagio de sao luiz do puruna km 136 acidente com uma carreta sentido ponta grossa trafego lento com neblina na regiao  1219 grupobr277 ;1
1401;16h00   colatina br 259 km 31 pista parcialmente interditada em razao de acidente nao houve vitimas transito fluindo no sistema pare e siga;1
1402;lentidao de 2km na d pedro i sp 065 em atibaia sentido jacarei mais cedo houve um acidente sem feridos no km 78   a saida para o feriado devera ter transito entre 17h e 21h nesta sexta ate o fim de segunda feira sao aguardados 570 mil veiculos no corredor dom pedro ;1
1403;atencao proximo ao pedagio de porto belosc no km 158 da br 101 um acidente obstrui uma das faixas de sentido sul e gera pequeno congestionamento pista norte tem transito normal;1
1404;2005 atencao na br 376 km 540 fumaca na pista com visibilidade baixa risco alto de acidente proximo ao pedagio de withmarsun  2326 grupobr277 ;1
1405;br324 km 575500 sao sebastiao do passe acidente com rodovia interditada no sentido salvador para atendimento retencao de aprox 03km;1
1406; transito e um pouco mais carregado no km 11 do anel viario magalhaes teixeira sp 083 proximo ao entroncamento com a anhanguera em campinas reflexo de um acidente sem feridos registrado mais cedo faixa na pista sentido d pedro i foi interditada para remocao de veiculos ;1
1407;atencao  km 127 da br 050 em uberaba mg com interdicao na faixa da esquerda nos dos sentidos da via apos acidente equipes no local;1
1408;atencao   devido a  acidente  ocorrido no km 8 da  br  116 o  transito permanece  com  lentidao no  local no momento a pista  esta  liberada siga  com o maximo de atencao e mantenha  distancia do  veiculo a  sua frente;1
1409;br116 km 643 jequie local onde houve o acidente finalizado trafego voltando fluir normal;1
1410;10h30   em vilhenaro na br 364 km 20 ha interdicao total da pista para remocao de veiculo envolvido em acidente no dia anterior previsao de liberacao em 20min;1
1411;br116 km 485 rafael jambeiro   faixa esquerda interditada sentido milagres devido acidente no local sem retencao respeite a sinalizacao;1
1412;estando com lentidao entre os km 69 e 70 da br 277 sentido curitiba devido acidente no contorno leste;1
1413;sc   br 101 interdicao de faixa no km 205 em sao jose  proximo ao acesso a via expressa sentido sul do estado devido acidente envolvendo dois caminhes  atencao ao trafegar pelo local   radar sul rodovias   via 101;1
1414;2709br 277 rodovia do cafe km 103 em campo largo  proximo ao passauna sentido curitiba acidente envolvendo dois caminhes trafego lento no local fila apos o guarani 1418 grupobr277 ;1
1415;13h26  no km 363 da br 381 em joao monlevade pista totalmente fechada para limpeza esta sendo realizado transbordo da carga para destombamento do veiculo acidentado ;1
1416; atualizacao   destombamento da carreta foi finalizado  no km 90 sentido sul permanece com interdicao total no km 112 sentido norte faixa 1 liberada ;1
1417;br116 km 507 sta terezinha   trafego fluindo em sistema de pare e siga devido acidente no local respeite a sinalizacao;1
1418;trafego esta em meia pista no km 32 da br 277 sentido curitiba devido tombamento na faixa da direita sem retences;1
1419;br116   acidente no km 696 curva do abacaxi em manoel vitorino com pista parcialmente interditada trafego fluindo em sistema de pare siga;1
1420;19h39   sao goncalo do rio abaixo  br 381 km 372 tombamento de careta fora da pista carregada com achocolatado transito lento em ambos os sentidos;1
1421;09h50   em rio novo do sul no km 394 da br 101 pista esta interditada para destombamento de carreta pedimos atencao aos condutores que trafegam pela localidade;1
1422;17h00   acidente na br101 km 259 planalto serrano envolvendo caminhao transportando produto perigoso transito lento sentido norte equipes da prf   e   trabalhando no local ;1
1423;10h30   pista em sistema de pare siga na br101 km 08 pedro canario para destombamento de veiculo acidentado;1
1424;5h20   nova lima br 040 km 592 sentido ao rj colisao entre carreta e auto de passeio com 01 vitima de ferimentos equipes a caminho pista parcialmente interditada;1
1425;saida de pista seguida de tombamento foi registrada na manha desta segunda feira 20 na sc 150 em agua doce o condutor da carreta de 21 anos acabou perdendo a vida no km 48500 da rodovia ;1
1426;6h50   br381 carmopolis de minas km 600 pista totalmente fechada sent sp devido acidente;1
1427;sc   br 101  acidente no km 209 em sao jose sentido sul do estado trafego fluindo por apenas uma faixa evite o trecho neste momento;1
1428;no km 35 da  br 277 sentido e regiao de paranagua houve um colisao entre dois caminhes e o trafego esta sendo desviado pelo acostamento ha 200 metros de retencao em ambos os sentidos;1
1429;br 101 km 149 interditada em ambos os sentidos devido ao tombamento seguido de incendio de veiculo de carga;1
1430;atencao br 476 km 165 na regiao de araucaria o trafego esta interditado devido a um acidente ;1
1431;atencao br324 km 616 salvador   acidente sentindo capital trafego fluindo pela faixa da esquerda com lentidao na passagem respeite a sinalizacao e mantenha distancia de seguranca;1
1432; br 376 contorno sul curitiba acidente dois caminhes no km 588 em cima do viaduto de acesso a br 277 rodovia do cafe sentido campo largo congestionamento de 4 quilometros 0948 grupobr277 ;1
1433;atencao br324    km 620 salvador trafego lento sentido capital devido acidente com retencao de 06 kms reduza a velocidade;1
